image_id,image_location,turtle_id,class,Unnamed: 0,Unnamed: 0.1
ID_PYPJZPP4,top,t_id_Imm5pnNf,90,,
ID_LNCG6IFM,top,t_id_gJaKYxBQ,4,,
ID_UMYSZL5W,left,t_id_uIlC9Gfo,67,,
ID_8I4RMFCW,left,t_id_JI6ba2Yx,31,,
ID_092X1NP4,left,t_id_fxTQ5vHC,48,,
ID_3AHN59NJ,Left,t_id_3b65X5Lw,98,,
ID_E4JYPILU,top,t_id_fjHGjp1w,8,,
ID_3GP5P255,left,t_id_MwnEYfqe,79,,
ID_5AODRFJJ,left,t_id_d6aYXtor,76,,
ID_INU2QQIP,left,t_id_Kc1tXDbJ,19,,
ID_COJX19QY,left,t_id_SwQZGIpa,86,,
ID_KKAI6BOT,left,t_id_ROFhVsy2,69,,
ID_5NUVMDYX,top,t_id_tjWepji1,80,,
ID_WHHE83HN,top,t_id_m2JvEcsg,2,,
ID_448G8JTW,left,t_id_fxTQ5vHC,48,,
ID_0JDDE04I,top,t_id_uIlC9Gfo,67,,
ID_A0A4OOQO,left,t_id_SwQZGIpa,86,,
ID_YEN2BC1W,left,t_id_GrxmyS59,20,,
ID_46EAWUTG,right,t_id_DPYQnZyv,26,,
ID_6II0YDFZ,right,t_id_AOWArhGb,34,,
ID_U2MFDJK0,right,t_id_smNwfXAT,88,,
ID_C1NCP47J,left,t_id_m2JvEcsg,2,,
ID_6BKRV6RP,Left,t_id_k1rScFLB,85,,
ID_L8P0M6XX,Top,t_id_p77GDtzg,97,,
ID_0J1NXY6D,right,t_id_dVQ4x3wz,30,,
ID_ZUMC1VTV,right,t_id_YjXYTCGC,6,,
ID_9BYHCQ70,left,t_id_KysHzQQK,84,,
ID_USIEXBII,right,t_id_DbmclTcj,62,,
ID_YOBMEXDO,left,t_id_HcnnlRda,10,,
ID_W8L85TKG,top,t_id_Kf73l69A,39,,
ID_ZPQAQG9M,right,t_id_WDCMGvI4,52,,
ID_QVTKT4MU,top,t_id_ROFhVsy2,69,,
ID_SBVHB3CS,top,t_id_2E8o5Jtl,38,,
ID_MDTA7NL9,left,t_id_C0wevyOl,65,,
ID_6RC53SQA,left,t_id_fjHGjp1w,8,,
ID_468WEHQW,left,t_id_ip3jsrYo,60,,
ID_PD9FT13D,left,t_id_Dv4O8bOM,5,,
ID_L4O6H0WC,top,t_id_8b8sprYe,33,,
ID_10EJKPAF,left,t_id_uIlC9Gfo,67,,
ID_QDJ0DNWU,top,t_id_fjHGjp1w,8,,
ID_IWPQ13C0,right,t_id_8b8sprYe,33,,
ID_DICNL24P,right,t_id_hRzOoJ2t,46,,
ID_DT2BDLSE,left,t_id_hRzOoJ2t,46,,
ID_JTWX8MUD,left,t_id_DPYQnZyv,26,,
ID_RT415HV4,Top,t_id_HxxqrdTx,44,,
ID_BYS1NPDS,top,t_id_dhdJMT1K,96,,
ID_LWEHAEWP,top,t_id_WDCMGvI4,52,,
ID_K0EKEOD7,top,t_id_mpuNp8mf,53,,
ID_0NFH1PZ6,top,t_id_ksTLswDT,63,,
ID_238OFM66,Right,t_id_HxxqrdTx,44,,
ID_V8B10QFC,left,t_id_ROFhVsy2,69,,
ID_F6FHUTTW,right,t_id_fxTQ5vHC,48,,
ID_1X4FFXET,top,t_id_tjWepji1,80,,
ID_D83HPVWW,right,t_id_15bo4NKD,91,,
ID_FSOODWS3,right,t_id_Ts5LyVQz,14,,
ID_S5A2A76Z,top,t_id_VP2NW7aV,87,,
ID_O2UNFDY1,left,t_id_WXXcPTSW,23,,
ID_ISZW2N05,left,t_id_7gFFZy7i,56,,
ID_A5GNHRPS,right,t_id_ROFhVsy2,69,,
ID_HQRV6Z3B,right,t_id_a4VYrmyA,64,,
ID_WB0WX0MF,right,t_id_ROFhVsy2,69,,
ID_UXZYH5HE,right,t_id_AOWArhGb,34,,
ID_MFVYXJL1,left,t_id_15bo4NKD,91,,
ID_9XGSBVAT,Left,t_id_3b65X5Lw,98,,
ID_XJEFULMZ,right,t_id_3K93fQBS,16,,
ID_9JRSLKW0,top,t_id_Lhp87PBX,15,,
ID_BN1A9XEW,left,t_id_hRzOoJ2t,46,,
ID_O999K22E,left,t_id_C0wevyOl,65,,
ID_Q8X41AWV,top,t_id_bYageLYA,28,,
ID_1HCBWQRK,top,t_id_iD9ikw6Y,9,,
ID_1OND9SX7,right,t_id_Dv4O8bOM,5,,
ID_IV15FDA6,left,t_id_VP2NW7aV,87,,
ID_7MLEFE2D,top,t_id_utw0thCe,36,,
ID_JEBL86OI,left,t_id_fxTQ5vHC,48,,
ID_FZYPO5TN,Top,t_id_B7LaSiac,32,,
ID_9K9O05CF,left,t_id_GrxmyS59,20,,
ID_0XJG7PXU,right,t_id_a4VYrmyA,64,,
ID_HTLONLHS,Left,t_id_B7LaSiac,32,,
ID_ITM2EG3W,left,t_id_87CLFCvE,35,,
ID_XSD2A9NA,left,t_id_JI6ba2Yx,31,,
ID_98M7GV75,right,t_id_D7NA71la,66,,
ID_UFML5MGF,right,t_id_Kf73l69A,39,,
ID_PGI3L6MX,top,t_id_BXWccqAn,50,,
ID_E39FR0Y6,top,t_id_C0wevyOl,65,,
ID_KSSDB8DT,left,t_id_a4VYrmyA,64,,
ID_JV1X8JWE,right,t_id_pCO59rOk,40,,
ID_68TO7VYJ,left,t_id_a4VYrmyA,64,,
ID_WSAF9MYE,left,t_id_G5eoqwD8,74,,
ID_UT6XV3VZ,right,t_id_IlO9BOKc,13,,
ID_QZ8SX59E,Right,t_id_3b65X5Lw,98,,
ID_GS4QRIXM,left,t_id_Kf73l69A,39,,
ID_ZNX3OHFH,top,t_id_ROFhVsy2,69,,
ID_B3G84M72,top,t_id_DPYQnZyv,26,,
ID_GTOUU2SY,left,t_id_QqeoI5F3,43,,
ID_PBE1TTGD,right,t_id_FBsGDJhU,1,,
ID_EBG551JB,top,t_id_Kf73l69A,39,,
ID_QUX7JS85,left,t_id_a4VYrmyA,64,,
ID_85O1N52I,left,t_id_uMOOrQu7,59,,
ID_7D427U5A,right,t_id_fxTQ5vHC,48,,
ID_DZ3SS9KE,left,t_id_2E8o5Jtl,38,,
ID_3L5MO2LW,right,t_id_7gFFZy7i,56,,
ID_25AN41F8,right,t_id_VP2NW7aV,87,,
ID_3646J5ZS,right,t_id_BI99coHt,29,,
ID_DBYS9YUA,right,t_id_uJXT7dGu,41,,
ID_I8VQY0H6,right,t_id_4ZfTUmwL,99,,
ID_I56EIVQC,top,t_id_2E8o5Jtl,38,,
ID_FHGR2ULK,top,t_id_VP2NW7aV,87,,
ID_CZ2YWPC1,left,t_id_DbmclTcj,62,,
ID_ZSVLTDNK,right,t_id_uJXT7dGu,41,,
ID_2AWOJQ6G,top,t_id_7gFFZy7i,56,,
ID_A1ZK5WL7,left,t_id_NW7wn8TC,27,,
ID_UC0NFKIH,left,t_id_UVQa4BMz,95,,
ID_6I8GO8DU,left,t_id_mXD9Bjsb,93,,
ID_M14B47DE,right,t_id_FBsGDJhU,1,,
ID_2DTFZN5E,right,t_id_NW7wn8TC,27,,
ID_J0V1VGA9,right,t_id_Ts5LyVQz,14,,
ID_DI0CUJ52,right,t_id_hRzOoJ2t,46,,
ID_54N0JYY9,right,t_id_SwQZGIpa,86,,
ID_1LOGRZ1C,left,t_id_ifWwxWF4,92,,
ID_UFK0CS7U,right,t_id_MwnEYfqe,79,,
ID_V0YW05GZ,top,t_id_tjWepji1,80,,
ID_IZMRDCRB,right,t_id_MwnEYfqe,79,,
ID_ZAX7JB5Z,right,t_id_m2JvEcsg,2,,
ID_EXRTU2PV,top,t_id_stWei2Uq,37,,
ID_YEXO5W9L,top,t_id_Kf73l69A,39,,
ID_TL8XQRVC,right,t_id_VFb44eFm,22,,
ID_CI2MXABP,right,t_id_utw0thCe,36,,
ID_JI8FXWSB,left,t_id_15bo4NKD,91,,
ID_BDOBI6O7,left,t_id_n2FBHk6d,21,,
ID_92HCXOZ1,right,t_id_G5JLzvai,72,,
ID_P64FEB43,top,t_id_hibDzPAP,83,,
ID_9TVXYZ73,Top,t_id_GOIvCduN,55,,
ID_RQ5Z29DS,Right,t_id_3b65X5Lw,98,,
ID_I1IPAQJO,Left,t_id_k1rScFLB,85,,
ID_ZF6IMKBT,top,t_id_AMnriNb5,12,,
ID_SPJB293P,left,t_id_g9Fz8PH7,75,,
ID_95SAQJ24,left,t_id_ip3jsrYo,60,,
ID_DL3PETJW,top,t_id_BXWccqAn,50,,
ID_I27BM7GL,right,t_id_YjXYTCGC,6,,
ID_995DUU69,left,t_id_Kf73l69A,39,,
ID_CJB8RQFJ,right,t_id_2E8o5Jtl,38,,
ID_285ACCWE,left,t_id_fjHGjp1w,8,,
ID_6HEJXWEZ,left,t_id_pCO59rOk,40,,
ID_EPFEG2AL,Left,t_id_HxxqrdTx,44,,
ID_WTZ4VB8R,left,t_id_Ts5LyVQz,14,,
ID_IJR8S54Z,top,t_id_EEbWq5Pj,89,,
ID_KGL8840K,right,t_id_D0gA44av,25,,
ID_OI53ZV4Y,top,t_id_WDCMGvI4,52,,
ID_L2WZI509,right,t_id_VP2NW7aV,87,,
ID_LA8TJDXO,right,t_id_EEbWq5Pj,89,,
ID_CO294IXK,top,t_id_JI6ba2Yx,31,,
ID_NOUXZBV1,left,t_id_AMnriNb5,12,,
ID_K2LRXM0U,right,t_id_dc6pjonY,71,,
ID_92TMYGUQ,right,t_id_stWei2Uq,37,,
ID_RR7BJ2U8,left,t_id_BI99coHt,29,,
ID_I9VYL0O6,Top,t_id_p77GDtzg,97,,
ID_SF1FFVIQ,left,t_id_7gFFZy7i,56,,
ID_XTHH4MP6,Right,t_id_3b65X5Lw,98,,
ID_OCAWIDVX,right,t_id_DPYQnZyv,26,,
ID_RQTR2TVL,left,t_id_hRzOoJ2t,46,,
ID_J46HC1UN,top,t_id_DPYQnZyv,26,,
ID_IRMO86CA,right,t_id_Kf73l69A,39,,
ID_HLIYGNC5,Left,t_id_B7LaSiac,32,,
ID_EQ7UCDAU,right,t_id_YjXYTCGC,6,,
ID_41LEJCPQ,left,t_id_9GFmcOd5,77,,
ID_YSA5MYSL,Right,t_id_3b65X5Lw,98,,
ID_7261QP1V,right,t_id_JI6ba2Yx,31,,
ID_LVMJ6BNM,left,t_id_QqeoI5F3,43,,
ID_4CX2W0N8,top,t_id_gz3whk0q,45,,
ID_QX98XWID,right,t_id_GrxmyS59,20,,
ID_D1DUDI0C,right,t_id_VP2NW7aV,87,,
ID_HU0VVZ12,left,t_id_MwnEYfqe,79,,
ID_NCCLGORA,right,t_id_3K93fQBS,16,,
ID_GQAIZ525,left,t_id_DPYQnZyv,26,,
ID_G54YJ4LX,top,t_id_YjXYTCGC,6,,
ID_1M9YNQGR,right,t_id_dhdJMT1K,96,,
ID_QJS1EGFB,top,t_id_2Yn71r7R,47,,
ID_3KPZ2UKO,right,t_id_utw0thCe,36,,
ID_YJK1SO40,right,t_id_0g31STvR,51,,
ID_TYX5EA30,right,t_id_Kf73l69A,39,,
ID_ULCE86UH,right,t_id_IlO9BOKc,13,,
ID_BBQBFZDE,left,t_id_stWei2Uq,37,,
ID_WXZGW6WG,top,t_id_ifWwxWF4,92,,
ID_LZ2KEHGP,top,t_id_4XiPKIk7,49,,
ID_VSXDS4MQ,top,t_id_utw0thCe,36,,
ID_TT08S3B2,left,t_id_G5eoqwD8,74,,
ID_P81MPNDW,right,t_id_a4VYrmyA,64,,
ID_TLQIWFDN,top,t_id_GrxmyS59,20,,
ID_S04AGHSE,right,t_id_Kf73l69A,39,,
ID_TW1GLCKK,left,t_id_Ts5LyVQz,14,,
ID_KUJA3XZT,top,t_id_ROFhVsy2,69,,
ID_VOVS77GV,right,t_id_MwnEYfqe,79,,
ID_CWWW0GH2,left,t_id_m2JvEcsg,2,,
ID_XAOLVKBY,left,t_id_ROFhVsy2,69,,
ID_2JSFJ5UR,top,t_id_1KIezxkh,78,,
ID_BPZR1LPN,top,t_id_AOWArhGb,34,,
ID_3STIX7OB,top,t_id_a4VYrmyA,64,,
ID_MEEFD8ZQ,right,t_id_WDCMGvI4,52,,
ID_X54GU2KR,top,t_id_8b8sprYe,33,,
ID_XC353Q9M,right,t_id_7gFFZy7i,56,,
ID_JSSL5YBX,top,t_id_Kf73l69A,39,,
ID_CWXXHFTT,left,t_id_fjHGjp1w,8,,
ID_CWKSLIVL,top,t_id_VP2NW7aV,87,,
ID_WQON3OI3,top,t_id_uIlC9Gfo,67,,
ID_7OWKA8Q7,right,t_id_WDCMGvI4,52,,
ID_VNSDR3P4,top,t_id_3fKmnkBS,68,,
ID_JHQANYOQ,top,t_id_D7NA71la,66,,
ID_OQH8ZKLC,left,t_id_ROFhVsy2,69,,
ID_E70GZVTX,top,t_id_NW7wn8TC,27,,
ID_W09ZC1RA,right,t_id_uVgs53Cz,0,,
ID_X77R33KF,top,t_id_AMnriNb5,12,,
ID_5V9AK0J6,right,t_id_IP3xtKuX,94,,
ID_SMLKP7NW,top,t_id_4XiPKIk7,49,,
ID_H4E5XE36,top,t_id_D7NA71la,66,,
ID_96X24TK5,right,t_id_WDCMGvI4,52,,
ID_QIVYUKVT,left,t_id_tjWepji1,80,,
ID_DA9HCIT2,left,t_id_qZ0iZYsC,61,,
ID_NTO6XITQ,top,t_id_Ts5LyVQz,14,,
ID_WWRZUCZN,left,t_id_ROFhVsy2,69,,
ID_LGYTF0YE,right,t_id_ROFhVsy2,69,,
ID_PSRW7B2P,top,t_id_ROFhVsy2,69,,
ID_WECNV339,Top,t_id_p77GDtzg,97,,
ID_RCD6NZOJ,right,t_id_bYageLYA,28,,
ID_50NW1F9Y,right,t_id_hRzOoJ2t,46,,
ID_T25YWGAA,top,t_id_2QmcRkNj,11,,
ID_V1WYS9MC,top,t_id_IP1t15lD,54,,
ID_YAKESNII,right,t_id_SwQZGIpa,86,,
ID_G73HB4JQ,left,t_id_g9Fz8PH7,75,,
ID_7G2Q5Y8N,top,t_id_tjWepji1,80,,
ID_WSBWRZRH,right,t_id_VP2NW7aV,87,,
ID_4XTTZZKV,top,t_id_IP3xtKuX,94,,
ID_QWH2TODQ,top,t_id_dVQ4x3wz,30,,
ID_OP81LG70,top,t_id_GrxmyS59,20,,
ID_7UY4QK99,right,t_id_QqeoI5F3,43,,
ID_CFW64QE5,left,t_id_DPYQnZyv,26,,
ID_46GASB8T,left,t_id_D3kHUEgp,70,,
ID_N0LP63WF,top,t_id_ZfvZBX4Q,7,,
ID_KU67QH4D,right,t_id_fxTQ5vHC,48,,
ID_OJ6DQV95,left,t_id_hRzOoJ2t,46,,
ID_FPBVYYCN,right,t_id_hRzOoJ2t,46,,
ID_MYGE2LAX,right,t_id_SwQZGIpa,86,,
ID_MNZ5HWUT,right,t_id_4ZfTUmwL,99,,
ID_LVL0F31H,right,t_id_Kf73l69A,39,,
ID_VOXWI65Z,right,t_id_72SiiZCp,58,,
ID_55O9EG4V,top,t_id_IlO9BOKc,13,,
ID_Q98QK3RA,top,t_id_YjXYTCGC,6,,
ID_RCCYBVS6,left,t_id_SwQZGIpa,86,,
ID_G1PCS174,right,t_id_ip3jsrYo,60,,
ID_8N6MB24N,right,t_id_8b8sprYe,33,,
ID_9H5QANIG,right,t_id_d6aYXtor,76,,
ID_C7JUU9XS,left,t_id_VFb44eFm,22,,
ID_02445SY2,top,t_id_GrxmyS59,20,,
ID_PICOLFZU,right,t_id_VP2NW7aV,87,,
ID_AI7H5EOG,left,t_id_9GFmcOd5,77,,
ID_DV9TFLZE,left,t_id_uVgs53Cz,0,,
ID_H9QQNVD3,right,t_id_AOWArhGb,34,,
ID_HTU4CYO3,top,t_id_Imm5pnNf,90,,
ID_IU8B3GQK,left,t_id_NW7wn8TC,27,,
ID_JFNEU319,right,t_id_gGQbn7FA,73,,
ID_P0ZXZ6Z0,right,t_id_ROFhVsy2,69,,
ID_5U8D1PCO,left,t_id_VFb44eFm,22,,
ID_NNG71HQ6,right,t_id_dVQ4x3wz,30,,
ID_1KH9MS93,right,t_id_qZ0iZYsC,61,,
ID_C0N0F1YG,top,t_id_4ZfTUmwL,99,,
ID_Z6E08HWW,right,t_id_ROFhVsy2,69,,
ID_DUTGS2TF,top,t_id_qZ0iZYsC,61,,
ID_HAIKS72J,right,t_id_IlO9BOKc,13,,
ID_AZHUUYMI,left,t_id_WDCMGvI4,52,,
ID_OWRU1MUU,right,t_id_BI99coHt,29,,
ID_1PCD0HJG,top,t_id_AMnriNb5,12,,
ID_7WJBXFO6,top,t_id_9GFmcOd5,77,,
ID_N0B36HI0,right,t_id_fjHGjp1w,8,,
ID_ZK1P299I,right,t_id_SwQZGIpa,86,,
ID_H6BVTDIA,right,t_id_smNwfXAT,88,,
ID_6RHG0TO5,left,t_id_IlO9BOKc,13,,
ID_J6BXE80W,right,t_id_tjWepji1,80,,
ID_UD8VS1PA,right,t_id_dVQ4x3wz,30,,
ID_ILCTHPLW,top,t_id_0DPPpRUz,81,,
ID_UQ5SGR75,left,t_id_JI6ba2Yx,31,,
ID_5SFBZZXF,left,t_id_GrxmyS59,20,,
ID_JE8B7P9A,top,t_id_D3kHUEgp,70,,
ID_2UW7PDL4,top,t_id_ZfvZBX4Q,7,,
ID_DHOEDCCE,top,t_id_GrxmyS59,20,,
ID_JS9CJCHX,top,t_id_dVQ4x3wz,30,,
ID_CK7PY9VI,left,t_id_niEvmwXu,24,,
ID_YRVSS1VX,top,t_id_hRzOoJ2t,46,,
ID_7461MO1H,top,t_id_2E8o5Jtl,38,,
ID_8BR5UY61,top,t_id_mXD9Bjsb,93,,
ID_3CSDCABB,left,t_id_a4VYrmyA,64,,
ID_PMUAUFO8,right,t_id_gz3whk0q,45,,
ID_I0W2ETFT,left,t_id_VP2NW7aV,87,,
ID_SMU4NVJQ,top,t_id_smNwfXAT,88,,
ID_X5S9LZBZ,left,t_id_uJXT7dGu,41,,
ID_RIG8UJLF,top,t_id_9GFmcOd5,77,,
ID_GGJR7KVR,top,t_id_mpuNp8mf,53,,
ID_5GS9NLVJ,left,t_id_n2FBHk6d,21,,
ID_BZE59S10,right,t_id_D3kHUEgp,70,,
ID_DVTY6BRU,right,t_id_m2JvEcsg,2,,
ID_YTSHFQKS,top,t_id_72SiiZCp,58,,
ID_HNUGEYRR,top,t_id_WDCMGvI4,52,,
ID_YK7TA9Q5,left,t_id_gJaKYxBQ,4,,
ID_14NTXGCE,left,t_id_JI6ba2Yx,31,,
ID_5Q1DKR1L,top,t_id_1KIezxkh,78,,
ID_4379LDH7,left,t_id_MwnEYfqe,79,,
ID_V93C6L5U,right,t_id_2Yn71r7R,47,,
ID_H8CWDLOL,left,t_id_iZQiE7wb,57,,
ID_DKHVGRWT,left,t_id_Kf73l69A,39,,
ID_6UUOIMP6,top,t_id_G5eoqwD8,74,,
ID_5LV034YU,right,t_id_G5eoqwD8,74,,
ID_PIDP583F,right,t_id_2Yn71r7R,47,,
ID_VX980CQX,top,t_id_dVQ4x3wz,30,,
ID_VR8O6537,left,t_id_1KIezxkh,78,,
ID_HERL6PW4,right,t_id_stWei2Uq,37,,
ID_TJ2DY755,right,t_id_stWei2Uq,37,,
ID_BS922PM8,left,t_id_DbmclTcj,62,,
ID_WXE4FHF7,top,t_id_hibDzPAP,83,,
ID_9NDO7ZG1,top,t_id_n2FBHk6d,21,,
ID_CWV1MOTM,left,t_id_JI6ba2Yx,31,,
ID_OKMQPAM0,right,t_id_4ZfTUmwL,99,,
ID_4KPHQCAG,left,t_id_JI6ba2Yx,31,,
ID_8PUFUYG5,left,t_id_uJXT7dGu,41,,
ID_EH07LWKV,top,t_id_QqeoI5F3,43,,
ID_YL3RFAH8,top,t_id_WDCMGvI4,52,,
ID_BNRF5RP4,right,t_id_DPYQnZyv,26,,
ID_QGPN8J8Y,top,t_id_e9i3Lbq4,82,,
ID_G8BA8KUL,right,t_id_hRzOoJ2t,46,,
ID_RNM8OM7F,top,t_id_VP2NW7aV,87,,
ID_NT2HMCT8,left,t_id_dVQ4x3wz,30,,
ID_L3X9XLU4,right,t_id_Kc1tXDbJ,19,,
ID_1RZIFCHC,Top,t_id_B7LaSiac,32,,
ID_VJW93N5H,top,t_id_hRzOoJ2t,46,,
ID_JT0LTQYH,left,t_id_DPYQnZyv,26,,
ID_BO1DW6XF,left,t_id_3fKmnkBS,68,,
ID_364YVU2F,right,t_id_DPYQnZyv,26,,
ID_RHIZ5JCH,left,t_id_m2JvEcsg,2,,
ID_R6FNHXTC,left,t_id_JI6ba2Yx,31,,
ID_A2X10RIZ,Left,t_id_B7LaSiac,32,,
ID_9A6PZ5RL,left,t_id_MwnEYfqe,79,,
ID_IAJCHSYC,right,t_id_uIlC9Gfo,67,,
ID_4SLZW39D,top,t_id_gz3whk0q,45,,
ID_3SSUOD1F,left,t_id_GrxmyS59,20,,
ID_LAKPFD3O,top,t_id_Ts5LyVQz,14,,
ID_AV65K2ZM,top,t_id_3fKmnkBS,68,,
ID_V5LSL5Z9,top,t_id_15bo4NKD,91,,
ID_ZQFWH4DC,top,t_id_VP2NW7aV,87,,
ID_7BSHGZXH,top,t_id_bYageLYA,28,,
ID_VVPRSRKM,top,t_id_fxTQ5vHC,48,,
ID_IBGWPAT7,top,t_id_ip3jsrYo,60,,
ID_K6OCTEDV,right,t_id_IP1t15lD,54,,
ID_GSSN8LOS,left,t_id_JI6ba2Yx,31,,
ID_U3T9YERI,left,t_id_ROFhVsy2,69,,
ID_0MGFWAOV,Left,t_id_GOIvCduN,55,,
ID_51Z2ZUG4,right,t_id_hRzOoJ2t,46,,
ID_0WG9U1GO,top,t_id_15bo4NKD,91,,
ID_OTFIFVLC,left,t_id_JI6ba2Yx,31,,
ID_1IZ8T62C,left,t_id_ROFhVsy2,69,,
ID_YS14H0HC,Right,t_id_HxxqrdTx,44,,
ID_8L59BX9P,left,t_id_EEbWq5Pj,89,,
ID_743SC158,top,t_id_ZfvZBX4Q,7,,
ID_PS27ESKX,right,t_id_ZfvZBX4Q,7,,
ID_48KBQF5K,top,t_id_G5eoqwD8,74,,
ID_VL0GJ6LH,right,t_id_tjWepji1,80,,
ID_1V7S2G5A,top,t_id_IP1t15lD,54,,
ID_HO2FH8B0,left,t_id_ROFhVsy2,69,,
ID_BIBXD90K,left,t_id_VP2NW7aV,87,,
ID_848YVHA1,left,t_id_IP3xtKuX,94,,
ID_AUGZPUJ8,left,t_id_AOWArhGb,34,,
ID_ASS0B6UK,top,t_id_1KIezxkh,78,,
ID_97EFYTL9,top,t_id_gz3whk0q,45,,
ID_AX5J06P5,right,t_id_uVgs53Cz,0,,
ID_17MTCQYM,top,t_id_UVQa4BMz,95,,
ID_TJPAERCY,left,t_id_72SiiZCp,58,,
ID_G5DEQPLK,right,t_id_7gFFZy7i,56,,
ID_ND8HHJQM,top,t_id_n2FBHk6d,21,,
ID_XGNKY84Y,right,t_id_smNwfXAT,88,,
ID_UJ5YOAP8,left,t_id_WDCMGvI4,52,,
ID_XM6LJUSC,right,t_id_Ts5LyVQz,14,,
ID_HTBZ0DST,top,t_id_8b8sprYe,33,,
ID_EI8V5441,right,t_id_tjWepji1,80,,
ID_Y2J0HJLP,left,t_id_dVQ4x3wz,30,,
ID_V37P9JTD,top,t_id_hRzOoJ2t,46,,
ID_OE5XCONY,top,t_id_FBsGDJhU,1,,
ID_9DYBDN69,right,t_id_FBsGDJhU,1,,
ID_U0RAZNI5,right,t_id_Kf73l69A,39,,
ID_M3PD6Z4X,right,t_id_gJaKYxBQ,4,,
ID_MHJ9ZL5D,top,t_id_G5eoqwD8,74,,
ID_RO8IU5BX,right,t_id_WXXcPTSW,23,,
ID_XNTITWPE,left,t_id_GrxmyS59,20,,
ID_IQGP4K9B,left,t_id_VP2NW7aV,87,,
ID_FML0ESBM,left,t_id_d6aYXtor,76,,
ID_BYHDTJQH,top,t_id_Kf73l69A,39,,
ID_4123DJRO,left,t_id_7gFFZy7i,56,,
ID_CU4AUX7O,top,t_id_AOWArhGb,34,,
ID_YRVN79SK,top,t_id_iD9ikw6Y,9,,
ID_EV65D3J0,top,t_id_G5JLzvai,72,,
ID_OLE0F230,right,t_id_hRzOoJ2t,46,,
ID_21JGZOYU,top,t_id_dVQ4x3wz,30,,
ID_3R63YUGO,right,t_id_Imm5pnNf,90,,
ID_9QPFF5JP,right,t_id_mpuNp8mf,53,,
ID_WQQRPJMX,left,t_id_fjHGjp1w,8,,
ID_FLPLIA32,top,t_id_uJXT7dGu,41,,
ID_ETO57GUA,top,t_id_dVQ4x3wz,30,,
ID_5KZ6EJ33,right,t_id_Kf73l69A,39,,
ID_GAC6ONML,top,t_id_tjWepji1,80,,
ID_7EXIPDUO,left,t_id_n2FBHk6d,21,,
ID_GYY52UV9,left,t_id_WXXcPTSW,23,,
ID_B3JL015U,top,t_id_D7NA71la,66,,
ID_26FZY0AJ,left,t_id_dhdJMT1K,96,,
ID_F6X5824X,top,t_id_4ZfTUmwL,99,,
ID_RGDS2BGT,right,t_id_9GFmcOd5,77,,
ID_UCC8MTQC,top,t_id_bYageLYA,28,,
ID_E2CEMBJF,left,t_id_e9i3Lbq4,82,,
ID_4I3ESY77,left,t_id_IP3xtKuX,94,,
ID_ENR6VVR6,top,t_id_Dv4O8bOM,5,,
ID_8E13SQLN,top,t_id_BXWccqAn,50,,
ID_GUVK4O8V,top,t_id_hRzOoJ2t,46,,
ID_K16QTHAA,top,t_id_dc6pjonY,71,,
ID_1ZDZVBLF,right,t_id_BI99coHt,29,,
ID_U1Y9CQ79,left,t_id_G5eoqwD8,74,,
ID_29VIAZ3D,right,t_id_Kc1tXDbJ,19,,
ID_AK216M1W,right,t_id_G5eoqwD8,74,,
ID_O3G6HHBA,top,t_id_hRzOoJ2t,46,,
ID_97RRPH1Q,left,t_id_BI99coHt,29,,
ID_WS37GXTC,left,t_id_a4VYrmyA,64,,
ID_WBO9TYU6,right,t_id_FBsGDJhU,1,,
ID_EBVZM67H,right,t_id_J24awAHQ,3,,
ID_0JC13MBA,left,t_id_tjWepji1,80,,
ID_HXVY0O66,right,t_id_gGQbn7FA,73,,
ID_XWG2OZ2M,left,t_id_IP3xtKuX,94,,
ID_TI4AXI7S,top,t_id_iD9ikw6Y,9,,
ID_2358MYBE,right,t_id_BI99coHt,29,,
ID_X6L93W5Z,right,t_id_J24awAHQ,3,,
ID_PXKI8J0W,left,t_id_KysHzQQK,84,,
ID_KHFW6XEF,left,t_id_AMnriNb5,12,,
ID_OJB04LK1,right,t_id_DPYQnZyv,26,,
ID_32T8KDHK,left,t_id_VFb44eFm,22,,
ID_UZCHV7U9,top,t_id_8b8sprYe,33,,
ID_MO9R40JA,right,t_id_hRzOoJ2t,46,,
ID_R2OC9TE1,top,t_id_IP1t15lD,54,,
ID_RHU6R4DI,right,t_id_GrxmyS59,20,,
ID_KGRWBR81,left,t_id_hRzOoJ2t,46,,
ID_05OAB9HN,top,t_id_fjHGjp1w,8,,
ID_3T395J5T,left,t_id_G5eoqwD8,74,,
ID_HONVLGJ8,right,t_id_0DPPpRUz,81,,
ID_6WVUG1RN,top,t_id_dVQ4x3wz,30,,
ID_E98QM9CT,right,t_id_8b8sprYe,33,,
ID_3JHL0XDW,left,t_id_AOWArhGb,34,,
ID_HKE6LPE3,Right,t_id_B7LaSiac,32,,
ID_Q8WLPS2N,Top,t_id_B7LaSiac,32,,
ID_6TQSMX60,right,t_id_15bo4NKD,91,,
ID_EJ3N6WXQ,left,t_id_IlO9BOKc,13,,
ID_UYM7FKWU,top,t_id_qZ0iZYsC,61,,
ID_XYNDN5MA,left,t_id_3K93fQBS,16,,
ID_IAQX7RWF,left,t_id_dhdJMT1K,96,,
ID_IBWV92JR,left,t_id_MwnEYfqe,79,,
ID_8GYGUQBH,top,t_id_G5JLzvai,72,,
ID_SBMYJOJX,right,t_id_utw0thCe,36,,
